obj_val,n_backups,num_stations,num_chargers,num_charges,charge_time,deadhead_time,operations_cost,recov_time_lost,capital_cost,N at Coney IslandStillwell Avenue Terminal,N at Flushing–Main Street,N at Gateway Center (Spring Creek),N at Jamaica Center–Parsons/Archer,N at Staten Island Mall,N at Third Avenue-138th Street Station,N at Williamsburg Bridge Plaza Bus Termina,stations
5005201.305,4,2,2,21.0,126.23540441215982,130.1515,1805201.305,256.3869044121598,3200000.0,0,0,0,1,0,0,1,"['Jamaica Center–Parsons/Archer', 'Williamsburg Bridge Plaza Bus Termina']"
