block_id,trip_id,trip_idx,start_time,end_time,soc,chg_site,chg_time,dh1,dh2,dh3
36457237,FB_A5-Weekday-SDon-103000_SB44_628,5,65849350.0,65849400.0,225.88094927515493,Williamsburg Bridge Plaza Bus Termina,2.6245000000000003,11.728,2.6475,0.2883716594157862
36457237,FB_A5-Weekday-SDon-109700_SB44_628,6,65849417.0,65849467.0,209.38256239587486,,,,,
36457237,FB_A5-Weekday-SDon-115900_SB44_628,7,65849479.0,65849522.0,188.61600165775397,,,,,
36457237,FB_A5-Weekday-SDon-121600_SB44_628,8,65849536.0,65849582.0,167.09094370948694,,,,,
36457683,UP_A5-Weekday-SDon-046400_X2838_828,1,65848784.0,65848873.0,373.302249844624,,,,,
36457683,UP_A5-Weekday-SDon-056300_X2838_828,2,65848883.0,65848964.0,266.1644563537596,,,,,
36457683,UP_A5-Weekday-SDon-065500_B36_409,3,65848975.0,65849052.0,233.5891001543261,,,,,
36457683,UP_A5-Weekday-SDon-074600_B36_409,4,65849066.0,65849154.0,203.14905681883772,Coney IslandStillwell Avenue Terminal,7.9291798987835485,4.060666666666666,4.3646666666666665,0.10277190801740212
36457683,UP_A5-Weekday-SDon-085100_B6_249,5,65849171.0,65849253.0,220.8389637819713,,,,,
36457683,UP_A5-Weekday-SDon-094400_B6_249,6,65849264.0,65849308.0,197.02548379185612,,,,,
36457683,UP_A5-Weekday-SDon-101000_B6_249,7,65849330.0,65849382.0,182.4048464920528,,,,,
36457683,UP_A5-Weekday-SDon-107600_B6_249,8,65849396.0,65849465.0,167.89498985123777,,,,,
36457757,UP_A5-Weekday-SDon-029400_B6_212,1,65848614.0,65848666.0,373.302249844624,Gateway Center (Spring Creek),10.685666666666705,7.761833333333333,7.552499999999999,0.012231199502796768
36457757,UP_A5-Weekday-SDon-037200_B6_212,2,65848692.0,65848770.0,332.1903621958978,,,,,
36457757,UP_A5-Weekday-SDon-045900_B6_211,3,65848779.0,65848860.0,299.61500599646433,,,,,
36457757,UP_A5-Weekday-SDon-055000_B6_211,4,65848870.0,65848930.0,275.80152600634915,,,,,
36457757,UP_A5-Weekday-SDon-062000_B6_211,5,65848940.0,65849016.0,249.97762378718102,,,,,
36457757,UP_A5-Weekday-SDon-070600_B6_211,6,65849026.0,65849112.0,219.53758045169263,,,,,
