block_id,trip_id,trip_idx,start_time,end_time,soc,chg_site,chg_time,dh1,dh2,dh3
36880083,CS_A5-Weekday-SDon-061800_SBS44_938,3,65848938.0,65849025.0,342.69832898361017,Fordham Plaza,5.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880083,CS_A5-Weekday-SDon-072300_SBS44_938,4,65849043.0,65849132.0,332.3936338405655,,,,,
36880083,CS_A5-Weekday-SDon-082800_SBS44_923,5,65849148.0,65849245.0,289.666636991459,Fordham Plaza,5.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880083,CS_A5-Weekday-SDon-094300_SBS44_923,6,65849263.0,65849365.0,279.3619418484144,,,,,
36880083,CS_A5-Weekday-SDon-106300_SBS44_969,7,65849383.0,65849470.0,236.6349449993079,,,,,
36880083,CS_A5-Weekday-SDon-116500_SBS44_969,8,65849485.0,65849568.0,195.90437275868712,,,,,
36880083,CS_A5-Weekday-SDon-126100_SBS44_963,9,65849581.0,65849650.0,153.1773759095806,Fordham Plaza,10.576833333333333,6.513999999999999,5.909166666666667,0.06398384089496582
36880083,CS_A5-Weekday-SDon-135300_SBS44_963,10,65849673.0,65849742.0,180.37268076653595,,,,,
36880085,CS_A5-Weekday-SDon-041700_SBS44_934,1,65848737.0,65848829.0,488.0779490366687,,,,,
36880085,CS_A5-Weekday-SDon-052300_SBS44_934,2,65848843.0,65848932.0,385.4253258327167,,,,,
36880085,CS_A5-Weekday-SDon-063400_SBS44_911,3,65848954.0,65849042.0,342.69832898361017,,,,,
36880085,CS_A5-Weekday-SDon-073900_SBS44_911,4,65849059.0,65849149.0,301.9677567429894,,,,,
36880085,CS_A5-Weekday-SDon-084900_SBS44_951,5,65849169.0,65849267.0,259.2407598938829,Fordham Plaza,4.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880085,CS_A5-Weekday-SDon-096400_SBS44_951,6,65849284.0,65849386.0,241.43606475083828,,,,,
36880085,CS_A5-Weekday-SDon-108200_SBS44_971,7,65849402.0,65849486.0,198.70906790173177,Fordham Plaza,4.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880085,CS_A5-Weekday-SDon-118300_SBS44_971,8,65849503.0,65849584.0,180.90437275868715,,,,,
36880086,CS_A5-Weekday-SDon-038800_SBS44_907,1,65848708.0,65848750.0,510.01288999378494,,,,,
36880086,CS_A5-Weekday-SDon-044700_SBS44_907,2,65848767.0,65848863.0,446.2959633868045,,,,,
36880086,CS_A5-Weekday-SDon-056200_SBS44_907,3,65848882.0,65848967.0,403.568966537698,Fordham Plaza,7.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880086,CS_A5-Weekday-SDon-066700_SBS44_932,4,65848987.0,65849076.0,408.2642713946533,,,,,
36880086,CS_A5-Weekday-SDon-077800_SBS44_948,5,65849098.0,65849186.0,365.5372745455468,Fordham Plaza,8.576833333333333,6.513999999999999,5.909166666666667,0.06398384089496582
36880086,CS_A5-Weekday-SDon-088700_SBS44_948,6,65849207.0,65849307.0,377.7325794025022,,,,,
36880086,CS_A5-Weekday-SDon-100500_SBS44_963,7,65849325.0,65849418.0,335.0055825533957,,,,,
36880086,CS_A5-Weekday-SDon-111400_SBS44_963,8,65849434.0,65849521.0,294.27501031277495,,,,,
36880086,CS_A5-Weekday-SDon-121200_SBS44_959,9,65849532.0,65849606.0,251.5480134636684,,,,,
36880086,CS_A5-Weekday-SDon-130500_SBS44_959,10,65849625.0,65849697.0,210.81744122304764,,,,,
36880087,CS_A5-Weekday-SDon-042200_SBS44_935,1,65848742.0,65848839.0,488.0779490366687,,,,,
36880087,CS_A5-Weekday-SDon-053100_SBS44_935,2,65848851.0,65848940.0,385.4253258327167,,,,,
36880087,CS_A5-Weekday-SDon-064200_SBS44_935,3,65848962.0,65849050.0,342.69832898361017,Fordham Plaza,4.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880087,CS_A5-Weekday-SDon-074700_SBS44_920,4,65849067.0,65849157.0,324.8936338405656,,,,,
36880087,CS_A5-Weekday-SDon-085600_SBS44_935,5,65849176.0,65849274.0,282.1666369914591,Fordham Plaza,4.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
